search URL:,https://patents.google.com/?q=testosterone,,,,,,,
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
JP2940964B2,Testosterone -5α- reductase inhibitor ,"ベイジン  リーユエン  リーヨン  フアシュエ  グーフェン  ヨウシエン  ゴンスー, 株式会社資生堂",久幸 駒崎,15/12/89,15/12/89,25/08/99,25/08/99,https://patents.google.com/patent/JP2940964B2/en
JP2005306754A,"Testosterone-increasing composition, testosterone-increasing food, testosterone-increasing skin care preparation for external use and testosterone-increasing medicine ","Ｔｏｗａ  Ｃｏｒｐｏｒａｔｉｏｎ  株式会社, Towa Corporation Kk","Takuya Matsuo, Hiroshi Ogawa, 博 小川, 拓哉 松尾",19/04/04,19/04/04,4/11/05,,https://patents.google.com/patent/JP2005306754A/en
GB2048888A,Novel 4-Diazo Steroids Useful as Inhibitors of Testosterone 5 alpha - reductase ,Richardson Merrell Inc,,2/05/79,25/04/80,17/12/80,,https://patents.google.com/patent/GB2048888A/en
JP2000095648A,Testosterone 5alpha-reductase inhibitor ,"Tsumura & Co, 株式会社ツムラ","Hirotoshi Kanetani, Masushi Morita, Toshihiko Yanagisawa, 利彦 柳澤, 益史 森田, 裕敏 金谷",24/09/98,24/09/98,4/04/00,,https://patents.google.com/patent/JP2000095648A/en
EP0003794A1,"Testosterone esters, process for their preparation and pharmaceutical compositions containing them ",Schering Aktiengesellschaft,"Paul-Eberhard Dr. Schulze, Ulrich Dr. Täuber, Eva Dr. Richter, Ulrich Dr. Speck",17/02/78,13/02/79,5/09/79,,https://patents.google.com/patent/EP0003794A1/en
US20030203043A1,Composition and method for increasing testosterone levels ,A. Braswell,Inna Yegorova,25/04/02,25/04/02,30/10/03,,https://patents.google.com/patent/US20030203043A1/en
US20080261896A1,Testosterone generating and metabolizing enhancer ,"Sinphar Pharmaceutical Co., Ltd.","Junji Tanaka, Hiroshi Shi-Moda, Shao-Jie Shan, Hiromichi Murai",11/04/07,11/04/08,23/10/08,,https://patents.google.com/patent/US20080261896A1/en
EP0467660A2,Use of d-limonenes as testosterone-5-alpha-reductase inhibitor and as hair grower ,Yutaka Miyauchi,Yutaka Miyauchi,20/07/90,17/07/91,22/01/92,,https://patents.google.com/patent/EP0467660A2/en
WO2007055563A2,Pharmaceutical combinations comprising testosterone in the treatment of female sexual dysfunction ,Emotional Brain B.V.,"Jan Johan Adriaan Tuiten, Johannes Martinus Maria Bloemers",11/11/05,10/11/06,18/05/07,,https://patents.google.com/patent/WO2007055563A2/en
US3117060A,16-methylene-testosterone derivatives ,Merck Ag Fa E,"Bruckner Klaus, Irmascher Klaus, Jahn Ulrich, Metz Harald, Gillissen Josef",14/07/61,14/07/61,7/01/64,7/01/64,https://patents.google.com/patent/US3117060A/en
US3261852A,Adamantoate esters of testosterone ,Lilly Co Eli,Richard T Rapala,6/07/64,6/07/64,19/07/66,19/07/66,https://patents.google.com/patent/US3261852A/en
US2855341A,Testosterone compositions ,Ciba Pharm Prod Inc,"Meier Rolf, Wettstein Albert, Lang Emil",2/07/54,29/06/55,7/10/58,7/10/58,https://patents.google.com/patent/US2855341A/en
DE19809702A1,Apparatus for the determination of testosterone ,Hesch Rolf Dieter,Rolf-Dieter Hesch,6/03/98,6/03/98,16/09/99,,https://patents.google.com/patent/DE19809702A1/en
JP2002087976A,"TESTOSTERONE 5-α-REDUCTASE INHIBITOR, ANDROGEN RECEPTOR BINDING INHIBITOR, ANTIANDROGEN AGENT, HAIR GROWING COSMETIC, AGENT FOR SUPPRESSING PROSTATIC HYPERTROPHY AND HEALTH AUXILIARY FOOD ","Maruzen Pharmaceut Co Ltd, 丸善製薬株式会社","Yoshihito Kawashima, Naoko Kishida, Shozo Miyoshi, 省三 三好, 直子 岸田, 善仁 川嶋",14/09/00,14/09/00,27/03/02,,https://patents.google.com/patent/JP2002087976A/en
JP2000095649A,Testosterone-5alpha-reductase inhibitor ,"Alps Yakuhin Kogyo Kk, アルプス薬品工業株式会社","Hiroaki Kida, Masaharu Murasugi, Sachiyo Nakabayashi, Yoichi Sato, 幸代 中林, 陽一 佐藤, 正治 村杉, 浩明 来田",25/09/98,25/09/98,4/04/00,,https://patents.google.com/patent/JP2000095649A/en
CN101302489A,Comamonas testosterone engineering bacteria and use thereof ,福建农林大学,"周以飞, 潘大仁, 陈建秋",8/05/08,8/05/08,12/11/08,,https://patents.google.com/patent/CN101302489A/en
CN101016523A,Testosterone coma monad with aerobic denitrifying capability and method of treating waste water by the same ,北京工商大学,"汪苹, 翟茜, 项慕飞, 龙雯, 柯国华, 杨志",13/10/06,13/10/06,15/08/07,,https://patents.google.com/patent/CN101016523A/en
US20020061869A1,Free insulin testosterone test ,Lichten Edward M.,Edward Lichten,24/11/98,2/07/01,23/05/02,,https://patents.google.com/patent/US20020061869A1/en
US20130144357A1,Method and device for increasing testosterone production in a male ,Robert D. Forward,Robert D. Forward,5/12/11,5/12/11,6/06/13,,https://patents.google.com/patent/US20130144357A1/en
US20100016264A1,Treatment for dry eye using testosterone and progestagen ,"Connor Charles G, Charles Haine","Charles G. Connor, Charles Haine",5/12/07,6/07/09,21/01/10,,https://patents.google.com/patent/US20100016264A1/en
US3068248A,Halo-derivatives of 4-hydroxy-17alpha-methyl-testosterone ,Farmaceutici Italia,"Camerino Bruno, Sciaky Roberto, Sala Giovanni",23/03/62,23/03/62,11/12/62,11/12/62,https://patents.google.com/patent/US3068248A/en
WO2007112287A2,Hme transdermal compositions containing testosterone ,"Auxilium Pharmaceuticals, Inc.","Michael M. Crowley, Justin M. Keen, John J. Koleng, Randall Mack, Terri Sebree, Theodore M. Smith, Feng Zhang",24/03/06,22/03/07,4/10/07,,https://patents.google.com/patent/WO2007112287A2/en
GB1567515A,Esters of testo-sterone and 5 -dihydro-testosterone ,Akzo Nv,,28/05/76,20/05/77,14/05/80,,https://patents.google.com/patent/GB1567515A/en
US2742485A,Method for the preparation of testosterone and its esters ,Francesco Vismara Societa Per,"Ercoli Alberto, Ruggieri Pietro De",15/01/54,15/01/54,17/04/56,17/04/56,https://patents.google.com/patent/US2742485A/en
CN102558267A,Preparation method of testosterone enanthate ,宜城市共同药业有限公司,"王延贞, 系祖斌, 薛文武",13/01/12,13/01/12,11/07/12,,https://patents.google.com/patent/CN102558267A/en
US3118915A,2alpha-lower alkyl dihydro testosterone and derivatives thereof ,Syntex Corp,"Howard J Ringold, Rosenkranz George",24/02/59,21/01/60,21/01/64,21/01/64,https://patents.google.com/patent/US3118915A/en
JPH09255568A,"Testosterone-5alpha-reductase inhibitor, preventive and remedy for prostatic hypertrophy and ingesta thereof ","Maruzen Pharmaceut Co Ltd, 丸善製薬株式会社","Masami Ono, Riyouji Takagaki, Yuki Yamada, 雅美 大野, 夕希 山田, 了士 高柿",22/03/96,22/03/96,30/09/97,,https://patents.google.com/patent/JPH09255568A/en
CN101434929A,Comamonas testosterone engineering bacteria ,福建农林大学,"潘大仁, 陈建秋, 周以飞",25/12/08,25/12/08,20/05/09,,https://patents.google.com/patent/CN101434929A/en
JP2006306816A,TESTOSTERONE-5α-REDUCTASE INHIBITOR AND COSMETIC CONTAINING TESTOSTERONE-5α-REDUCTASE INHIBITOR ,"Kyoei Kagaku Kogyo Kk, 共栄化学工業株式会社","Yousuke Haneda, Shigeru Sawaki, Shigetoyo Sawaki, 茂 澤木, 澤木茂豊, 羽田容介",28/04/05,28/04/05,9/11/06,,https://patents.google.com/patent/JP2006306816A/en
JPH1121245A,Testosterone 5alfa-reductase tnhibitor ,"Nippon Rimefu Kk, 日本リメフ株式会社","Toyoya Katou, Hiroyuki Noiri, 豊也 加藤, 宏之 野入",7/05/97,25/12/97,26/01/99,,https://patents.google.com/patent/JPH1121245A/en
WO2000049937A2,Therapie anti-sens a message de regression prostatique par la testosterone (trpm-2) ,The University Of British Columbia,"Martin Gleave, Paul S. Rennie, Hideaki Miyake, Colleen Nelson",26/02/99,25/02/00,31/08/00,,https://patents.google.com/patent/WO2000049937A2/fr
